time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.71906e-06	2981.47
1	1.71906e-06	4.24784e-06	2981.47
2	4.24784e-06	7.96773e-06	3780.91
3	7.96773e-06	1.34398e-05	1899.82
4	1.34398e-05	2.14892e-05	2084.09
5	2.14892e-05	3.33302e-05	1768.38
6	3.33302e-05	5.07484e-05	1394.11
7	5.07484e-05	7.63711e-05	1497.58
8	7.63711e-05	0.000114062	1897.48
9	0.000114062	0.000169507	2401.91
10	0.000169507	0.000251068	2711.78
11	0.000251068	0.000371045	2611.8
12	0.000371045	0.000547534	2189.14
13	0.000547534	0.000807153	1692.55
14	0.000807153	0.00118906	1238.53
15	0.00118906	0.00175085	877.595
16	0.00175085	0.00257725	670.257
17	0.00257725	0.00379291	653.422
18	0.00379291	0.00558117	152.223
19	0.00558117	inf	152.223
