time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.59464e-06	1090.8
1	1.59464e-06	3.94038e-06	1090.8
2	3.94038e-06	7.39102e-06	6126.21
3	7.39102e-06	1.2467e-05	2042.31
4	1.2467e-05	1.99338e-05	1778.81
5	1.99338e-05	3.09177e-05	1631.94
6	3.09177e-05	4.70752e-05	1533.05
7	4.70752e-05	7.08433e-05	1455.24
8	7.08433e-05	0.000105807	1602.94
9	0.000105807	0.000157238	1943.71
10	0.000157238	0.000232895	2330.2
11	0.000232895	0.000344189	2600.54
12	0.000344189	0.000507903	2572.41
13	0.000507903	0.000748731	2146.68
14	0.000748731	0.00110299	1579.39
15	0.00110299	0.00162412	1104.25
16	0.00162412	0.00239071	814.174
17	0.00239071	0.00351838	811.227
18	0.00351838	0.0051772	213.709
19	0.0051772	inf	213.709
